,name,level,hot,address,num
3474,长沙贝拉小镇,,,[湖南·长沙·望城区],10
3475,宁乡灰汤紫龙湾温泉度假区,,0.7,[湖南·长沙·宁乡县],10
3476,魅力凤凰篝火晚会,,,[湖南·湘西·凤凰古城],4
3477,常德市清水湖旅游区,4A景区,,[湖南·常德·汉寿县],83
3478,岳阳海立方海洋公园,,,[湖南·岳阳·岳阳楼区],74
3479,毛泽东铜像,,0.8,[湖南·湘潭·韶山市],67
3480,赤马湖瑞翔滑雪场,,,[湖南·长沙·浏阳市],46
3481,张家界朝阳地缝,,,[湖南·张家界·慈利县],14
3482,夷望溪,,0.72,[湖南·常德·桃源县],6
3483,溪布街,,,[湖南·张家界·武陵源区],54
3484,天下凤凰篝火晚会,,,[湖南·湘西·凤凰古城],8
3485,《烟雨张家界》,,,[湖南·张家界·武陵源区],98
3486,琴岛演艺中心,,,[湖南·长沙·芙蓉区],12
3487,爱晚亭,,0.74,[湖南·长沙·岳麓区],4
3488,飞水谷,,,[湖南·湘西·凤凰县],57
3489,三联峒冰泉景区,4A景区,,[湖南·娄底·新化县],10
3490,天岳幕阜山,,,[湖南·岳阳·平江县],93
3491,相思山,,,[湖南·岳阳·岳阳楼区],49
3492,祝融峰,,0.82,[湖南·衡阳·衡山],26
3493,南华山神凤文化景区,4A景区,,[湖南·湘西·凤凰县],2
3494,古风洞,,,[湖南·长沙·浏阳市],4
3495,紫霞岩,,,[湖南·永州·九嶷山],2
3496,西洞庭湖,3A景区,,[湖南·常德·汉寿县],64
3497,永顺野溪温泉,,,[湖南·湘西·永顺县],90
3498,五雷山风景区,,0.7,[湖南·张家界·慈利县],12
3499,通程温泉,,,[湖南·长沙·宁乡县],12
3500,皮佳洞仙境乐园,,,[湖南·株洲·攸县],61
3501,《大汉伊人》—大型汉文化旅游舞台情景剧,,,[湖南·长沙·开福区],33
3502,猛洞河漂流,,,[湖南·湘西·猛洞河风景区],8
3503,乌云界生态园,,,[湖南·常德·桃源县],58
3504,南方长城,3A景区,0.96,[湖南·湘西·凤凰县],64
3505,红太阳之夜,,,[湖南·长沙·田汉大剧院],4
3506,大围山峡谷漂流,,0.7,[湖南·长沙·湖南大围山],10
3507,沱江,,,[湖南·湘西·凤凰县],4
3508,兜率岩,,0.72,[湖南·郴州·资兴市],61
3509,常德艾肯梦想城,,,[湖南·常德·武陵区],6
3510,长隆野生动物世界,5A景区,0.74,[广东·广州·广州长隆旅游度假区],2967
3511,珠海长隆海洋王国,,,[广东·珠海·珠海长隆国际海洋度假区],3502
3512,长隆欢乐世界,5A景区,,[广东·广州·广州长隆旅游度假区],1722
3513,世界之窗,5A景区,,[广东·深圳·华侨城],1188
3514,长隆水上乐园,5A景区,0.72,[广东·广州·广州长隆旅游度假区],880
3515,锦绣中华民俗村,5A景区,0.74,[广东·深圳·华侨城],738
3516,广州塔,4A景区,,[广东·广州·海珠区],642
3517,广州长隆旅游度假区,5A景区,0.7,[广东·广州·番禺],520
3518,珠江夜游,,,[广东·广州·天河区],1020
3519,深圳欢乐谷,5A景区,0.8,[广东·深圳·南山区],510
3520,长隆国际大马戏剧院,,,[广东·广州·广州长隆旅游度假区],1034
3521,韶关丹霞山,5A景区,1.0,[广东·韶关·浈江区],232
3522,长鹿休闲度假农庄,5A景区,0.72,[广东·佛山·顺德区],476
3523,东部华侨城大侠谷,,,[广东·深圳·东部华侨城],840
3524,罗浮山,5A景区,0.9,[广东·惠州·博罗县],616
3525,海洋奇梦馆,,,[广东·深圳·欢乐海岸],780
3526,东部华侨城,4A景区,0.76,[广东·深圳·盐田区],264
3527,广东科学中心,4A景区,,[广东·广州·番禺],398
3528,岭南印象园,4A景区,0.74,[广东·广州·番禺],250
3529,白水寨,4A景区,0.72,[广东·广州·增城],316
3530,深圳野生动物园,4A景区,,[广东·深圳·南山区],420
3531,华侨城,5A景区,0.74,[广东·深圳·南山区],108
3532,深圳小梅沙海洋世界,,0.7,[广东·深圳·小梅沙],296
3533,古龙峡漂流,4A景区,0.76,[广东·清远·清新区],488
3534,隐贤山庄,4A景区,0.7,[广东·东莞·东莞市],354
3535,广州正佳极地海洋世界,,,[广东·广州·天河区],310
3536,连州地下河,5A景区,0.76,[广东·清远·连州市],96
3537,鼎湖山,4A景区,0.86,[广东·肇庆·星湖],176
3538,澳门环岛游,,0.8,[广东·珠海·金湾区],292
3539,大角湾,5A景区,0.9,[广东·阳江·江城区],302
3540,东莞香市动物园,,,[广东·东莞·东莞市],426
3541,东莞观音山国家森林公园,4A景区,0.76,[广东·东莞·东莞市],26
3542,宝墨园,4A景区,0.72,[广东·广州·番禺],102
3543,古龙峡玻璃大峡谷,,,[广东·清远·清新区],682
3544,珠海长隆国际海洋度假区,,,[广东·珠海·金湾区],288
3545,青青世界,4A景区,0.72,[广东·深圳·南山区],116
3546,广州花城汇MAG环球魔幻世界,,,[广东·广州],112
3547,广州动物园,4A景区,0.74,[广东·广州·越秀区],60
3548,凤翔峡,,,[广东·潮州·潮安县],36
3549,珠海长隆横琴国际马戏城,,,[广东·珠海·珠海长隆国际海洋度假区],364
3550,东莞龙凤山庄影视渡假村,4A景区,,[广东·东莞·东莞市],98
3551,东部华侨城茶溪谷,,,[广东·深圳·东部华侨城],204
3552,广州海洋馆,,0.74,[广东·广州·越秀区],24
3553,洞天仙境,,,[广东·清远·英西峰林],178
3554,龙归寨瀑布,,0.74,[广东·梅州·丰顺县],52
3555,客天下,4A景区,,[广东·梅州·梅江区],98
3556,惠州林丰温泉度假山庄,,,[广东·惠州·龙门县],18
3557,黄腾峡漂流,4A景区,0.74,[广东·清远·清城区],128
3558,桂山风景区,4A景区,0.82,[广东·河源·源城区],80
3559,中山纪念堂,4A景区,0.78,[广东·广州·越秀区],38
3560,西樵山国艺影视城,,,[广东·佛山·南海区],54
3561,万绿湖,4A景区,1.0,[广东·河源·东源县],38
3562,黄满寨瀑布,4A景区,,[广东·揭阳·揭西县],78
3563,五指石,4A景区,0.74,[广东·梅州·平远县],50
3564,广东第一峰,4A景区,0.8400000000000001,[广东·清远·阳山县],42
3565,珠海御温泉,,0.72,[广东·珠海·斗门区],86
3566,珠江夜游广州塔码头,,,[广东·广州·珠江夜游],148
3567,铁泉旅游度假区,4A景区,0.7,[广东·惠州·龙门县],66
3568,圆明新园,4A景区,0.9400000000000001,[广东·珠海·香洲区],32
3569,地王大厦,3A景区,0.9400000000000001,[广东·深圳·罗湖区],88
3570,詹园,4A景区,0.76,[广东·中山·中山市区],42
3571,阿尔卑斯山滑雪场,,0.72,[广东·深圳·世界之窗],42
3572,大梅沙,,0.8,[广东·深圳·盐田区],34
3573,越美冰雪大世界,,,[广东·广州·番禺],92
3574,长隆飞鸟乐园,,0.72,[广东·广州·广州长隆旅游度假区],152
3575,珠江夜游天字码头,,,[广东·广州·珠江夜游],88
3576,放鸡岛,4A景区,0.8400000000000001,[广东·茂名·电白县],90
3577,雁南飞茶田景区,5A景区,0.86,[广东·梅州·梅县],20
3578,聚龙湾天然温泉度假村,4A景区,0.72,[广东·清远·佛冈县],48
3579,南沙百万葵园,,0.72,[广东·广州·南沙区],78
3580,汕头方特欢乐世界·蓝水星,4A景区,,[广东·汕头·龙湖区],24
3581,乳源广东大峡谷,,0.76,[广东·韶关·乳源县],172
3582,中央电视台南海影视城,,0.72,[广东·佛山·南海区],130
3583,下川岛,,0.8800000000000001,[广东·江门·川山群岛旅游度假区],144
3584,梅州市雁山湖国际花园度假区,4A景区,0.72,[广东·梅州·梅县],8
3585,紫莲森林度假村,,,[广东·潮州·湘桥区],8
3586,小梅沙,,0.7,[广东·深圳·盐田区],50
3587,新会古兜温泉旅游度假村,4A景区,0.78,[广东·江门·新会区],14
3588,国艺影视城,,,[广东·佛山·西樵山],28
3589,深圳深蓝秘境欢乐水秀,,,[广东·深圳·欢乐海岸],110
3590,三角洲岛,,0.72,[广东·惠州·惠东县],32
3591,沙湾古镇,,,[广东·广州·番禺],26
3592,韶关云门山,,,[广东·韶关·乳源县],90
3593,流溪河国家森林公园,,0.72,[广东·广州·从化市],66
3594,中山岐江游船,,,[广东·中山·西区],4
3595,欢乐海岸,,,[广东·深圳·南山区],44
3596,黄腾峡生态旅游区,4A景区,,[广东·清远·清城区],36
3597,广州名人蜡像馆,,,[广东·广州·海珠区],40
3598,正佳广场商贸旅游区,4A景区,,[广东·广州·天河区],98
3599,南昆山云顶温泉,,,[广东·惠州·龙门县],70
3600,石头记矿物园,4A景区,,[广东·广州·芙蓉度假村],42
3601,观澜湖生态体育园,,,[广东·深圳·宝安区],18
3602,千泷沟大瀑布,,,[广东·广州·从化市],18
3603,东莞华南Mall-哈尔滨冰雪大世界,,,[广东·东莞],26
3604,龙鲸河漂流,3A景区,0.8,[广东·梅州·丰顺县],24
3605,七星岩,,,[广东·肇庆·星湖],116
3606,香草世界,,0.7,[广东·广州·花都区],20
3607,美林湖温泉,,,[广东·广州·花都区],52
3608,川山群岛旅游度假区,4A景区,,[广东·江门·台山市],100
3609,清远太和古洞旅游旅游风景区,3A景区,0.72,[广东·清远·清新区],20
3610,东门,,,[广东·深圳·罗湖区],46
3611,英西峰林,,,[广东·清远·英德市],20
3612,茂名森林公园,4A景区,0.72,[广东·茂名·茂南区],44
3613,珠海长隆企鹅酒店自助餐厅,,,[广东·珠海·香洲区],78
3614,牛鱼嘴,,0.74,[广东·清远·清城区],176
3615,珠海海泉湾神秘岛,,,[广东·珠海·海泉湾度假城],36
3616,深圳观澜九龙山花仙谷,,,[广东·深圳],20
3617,美的鹭湖爱丽丝庄园,,,[广东·佛山·高明区],16
3618,南海湾森林生态园,4A景区,,[广东·佛山·南海区],24
3619,松山湖,4A景区,,[广东·东莞·东莞市],30
3620,南沙湿地公园,,0.7,[广东·广州·南沙区],50
3621,珠江夜游大沙头码头,,,[广东·广州·越秀区],20
3622,四会奇石河,,0.7,[广东·肇庆·四会市],36
3623,淡浮院,4A景区,0.82,[广东·潮州·湘桥区],6
3624,紫云谷,,,[广东·肇庆·鼎湖区],18
3625,海泉湾温泉,,,[广东·珠海·海泉湾度假城],78
3626,笔架山千谷溪探险,,,[广东·清远·清远笔架山旅游区],28
3627,外伶仃岛,3A景区,0.74,[广东·珠海·香洲区],26
3628,农科奇观,4A景区,0.74,[广东·珠海·香洲区],10
3629,熙和湾客乡文化旅游度假区,,,[广东·梅州·兴宁市],8
3630,广州星期8小镇,,,[广东·广州·白云区],16
3631,增城金叶子温泉,,,[广东·广州·增城],28
3632,千年瑶寨,,,[广东·清远·连南瑶族],28
3633,观澜山水田园水上乐园,,,[广东·深圳·观澜山水田园旅游文化园],12
3634,南社明清古建筑群,,,[广东·东莞·东莞市],46
3635,幽谷逸林,,,[广东·潮州·潮安县],32
3636,桥溪古韵,,,[广东·梅州·梅县],58
3637,粤晖园,,0.72,[广东·东莞·东莞市],98
3638,湟川三峡,4A景区,0.72,[广东·清远·连州市],14
3639,天子山瀑布,,0.74,[广东·清远·清新区],40
3640,三水芦苞温泉度假村,,,[广东·佛山·三水区],48
3641,海心沙西区码头,,,[广东·广州·天河区],94
3642,梦幻百花洲,,,[广东·东莞·东莞市],66
3643,金鸡岩名胜古迹风景区,,,[广东·清远·清城区],38
3644,尚天然国际温泉小镇,4A景区,,[广东·惠州·龙门县],26
3645,深圳光明农场农科大观园,,0.72,[广东·深圳·宝安区],64
3646,清远新银盏温泉度假村,,,[广东·清远·清城区],122
3647,美的鹭湖探索王国,,,[广东·佛山·美的鹭湖爱丽丝庄园],54
3648,灵光寺,4A景区,1.0,[广东·梅州·梅县],6
3649,李小龙乐园,,,[广东·佛山·顺德区],52
3650,东部华侨城茵特拉根温泉,,,[广东·深圳·盐田区],86
3651,那琴半岛地质海洋公园,,,[广东·江门·台山市],14
3652,金水台温泉,4A景区,,[广东·云浮·金水台旅游度假区],16
3653,天露山旅游度假区,4A景区,,[广东·云浮·新兴县],18
3654,星湖,4A景区,1.0,[广东·肇庆·端州区],52
3655,浪漫海岸度假区,,,[广东·茂名·电白县],36
3656,锦绣香江温泉城,,,[广东·广州·增城],56
3657,大丰门漂流,,,[广东·广州·大丰门风景区],16
3658,开平碉楼,,0.9800000000000001,[广东·江门·开平市],40
3659,中英街,,0.74,[广东·深圳·盐田区],12
3660,泉眼温泉,,0.8400000000000001,[广东·中山·中山市区],82
3661,九龙湖,4A景区,,[广东·广州·花都区],18
3662,情侣路,,0.9400000000000001,[广东·珠海·香洲区],8
3663,余荫山房,,0.72,[广东·广州·番禺],12
3664,中山影视城,,0.72,[广东·中山·中山市区],44
3665,小鸟天堂,,0.9199999999999999,[广东·江门·新会区],54
3666,大夫山森林公园,,0.72,[广东·广州·番禺],8
3667,海角城,,,[广东·江门·台山市],12
3668,九道谷漂流,,,[广东·佛山·九道谷],16
3669,梦幻水城,,0.8,[广东·珠海·香洲区],32
3670,仙踪龙园,,,[广东·中山·中山市区],10
3671,韩山生态旅游度假区,,,[广东·梅州·丰顺县],8
3672,清远金龙洞地下河,,,[广东·清远·清新区],6
3673,陈家祠,4A景区,0.8,[广东·广州·荔湾区],44
3674,《船说》,,,[广东·广州·天河区],6
3675,双月湾,,0.78,[广东·惠州·惠东县],6
3676,闸坡,,,[广东·阳江·江城区],124
3677,汕头中海度假村（原中信度假村）龙虎滩,,,[广东·汕头·濠江区],44
3678,广州长隆酒店白虎餐厅,,,[广东·广州·广州长隆旅游度假区],28
3679,特呈渔岛度假村,,,[广东·湛江·霞山区],36
3680,上川岛,,0.8400000000000001,[广东·江门·川山群岛旅游度假区],104
3681,幻彩摩天轮,,,[广东·中山·石岐区],30
3682,深圳光明滑草游乐园,,,[广东·深圳·深圳光明农场农科大观园],28
3683,广州从化碧水峡高山漂流,,,[广东·广州·从化市],10
3684,石根山,,,[广东·茂名·信宜市],8
3685,河源巴伐利亚庄园,,,[广东·河源·源城区],20
3686,中山温泉,,1.0,[广东·中山·中山市区],22
3687,万绿谷空中漂流,,,[广东·河源·东源县],8
3688,顺德史努比主题乐园,,,[广东·佛山·顺德区],38
3689,白云山,5A景区,1.0,[广东·广州·白云区],122
3690,刘老根拿来一壶嗨晚宴剧院,,,[广东·深圳·福田区],14
3691,珠江夜游省总码头,,,[广东·广州·珠江夜游],40
3692,惠州富力岭南花园温泉度假山庄,,,[广东·惠州],26
3693,珠江夜游蓝海豚游船,,,[广东·广州·越秀区],72
3694,梅关古道,,0.74,[广东·韶关·南雄市],6
3695,惠东巽寮湾华家班车技表演,,,[广东·惠州·巽寮湾],18
3696,滨海栈道,,,[广东·深圳·盐田区],110
3697,长津冰雪大世界,,,[广东·惠州·博罗县],34
3698,惠州海滨温泉,,0.74,[广东·惠州·惠东县],18
3699,从化碧泉空中温泉大酒店,,,[广东·广州·从化市],10
3700,水上丹霞,,,[广东·韶关·韶关丹霞山],20
3701,绿色世界,,,[广东·东莞·东莞市],70
3702,仙人洞自然风景区,,0.72,[广东·茂名·高州市],8
3703,英德九龙小镇,,,[广东·清远·英西峰林],76
3704,欢乐黄金海岸,,,[广东·阳江·江城区],28
3705,天涯海角,4A景区,0.9,[海南·三亚],4902
3706,南山文化旅游区,5A景区,0.76,[海南·三亚],4513
3707,蜈支洲岛,5A景区,0.86,[海南·三亚·海棠湾],3344
3708,亚龙湾热带天堂森林公园,4A景区,0.8,[海南·三亚·亚龙湾],3856
3709,呀诺达热带雨林,5A景区,,[海南·三亚],832
3710,三亚千古情景区,,,[海南·三亚·河东区],1402
3711,海口观澜湖华谊冯小刚电影公社,4A景区,,[海南·海口·龙华区],854
3712,西岛,4A景区,0.78,[海南·三亚·三亚湾],492
3713,槟榔谷黎苗文化区,5A景区,0.72,[海南·三亚],700
3714,三亚凤凰岭海誓山盟景区,,,[海南·三亚],1152
3715,分界洲岛,5A景区,1.0,[海南·陵水],614
3716,鹿回头风景区,4A景区,0.8,[海南·三亚·大东海],928
3717,亚龙湾海底世界,,0.72,[海南·三亚·亚龙湾],458
3718,大小洞天,5A景区,0.78,[海南·三亚·三亚湾],472
3719,火山口公园,4A景区,,[海南·海口·秀英区],412
3720,夜游三亚湾,,,[海南·三亚·三亚湾],558
3721,海南热带野生动植物园,4A景区,0.72,[海南·海口·秀英区],268
3722,海棠湾,,,[海南·三亚],444
3723,亚特兰蒂斯失落的空间水族馆,,,[海南·三亚·海棠湾],696
3724,亚龙湾,4A景区,1.0,[海南·三亚],96
3725,三亚梦幻水上乐园,,,[海南·三亚],236
3726,南湾猴岛,4A景区,1.0,[海南·陵水],254
3727,石山火山群国家地质公园,4A景区,0.72,[海南·海口·秀英区],80
3728,大东海,4A景区,0.9,[海南·三亚],20
3729,五指山红峡谷漂流,3A景区,,[海南·五指山],146
3730,博鳌亚洲论坛永久会址,4A景区,,[海南·琼海],104
3731,富力红树湾湿地公园,4A景区,,[海南·澄迈],88
3732,观澜湖矿物质温泉主题公园,,,[海南·海口·秀英区],68
3733,亚马逊丛林水乐园,,,[海南·三亚·三亚湾红树林度假世界],42
3734,兴隆热带植物园,4A景区,,[海南·万宁],58
3735,五指山大峡谷漂流,,1.0,[海南·五指山·五指山景区],30
3736,亚特兰蒂斯水世界,,,[海南·三亚·海棠湾],146
3737,东山岭,4A景区,0.8,[海南·万宁],52
3738,白石岭,,0.74,[海南·琼海],64
3739,海口狂野水世界,,,[海南·海口·龙华区],244
3740,文笔峰,4A景区,,[海南·定安],98
3741,亚龙湾国际玫瑰谷,,,[海南·三亚·亚龙湾],36
3742,五公祠,3A景区,0.78,[海南·海口·琼山区],92
3743,七仙岭温泉国家森林公园,,,[海南·保亭],112
3744,三亚湾,,0.86,[海南·三亚],54
3745,石花水洞,3A景区,0.8,[海南·儋州],34
3746,三亚半岭温泉,,,[海南·三亚],112
3747,三亚海棠湾免税购物中心,,,[海南·三亚·亚龙湾],38
3748,五指山景区,3A景区,,[海南·五指山],68
3749,博鳌亚洲论坛成立会址,,0.76,[海南·琼海],180
3750,椰田古寨,,,[海南·陵水],106
3751,海口天鹅湖动物基地,,,[海南·海口·美兰区],56
3752,三亚槟榔河温泉,,,[海南·三亚],18
3753,蜈支洲岛珊瑚礁潜水俱乐部,,,[海南·三亚],56
3754,海南热带飞禽世界,,,[海南·定安],18
3755,三亚海上观光巴士,,,[海南·三亚],42
3756,南天热带植物园,3A景区,0.7,[海南·三亚],6
3757,幻享VR主题乐园,,,[海南·三亚·大东海],18
3758,海南永庆寺文化旅游区,,,[海南·澄迈],54
3759,海之语海洋世界,,,[海南·海口·龙华区],112
3760,观澜湖新城反弹蹦床公园,,,[海南·海口],18
3761,三亚海螺姑娘创意文化园,,,[海南·三亚·河东区],34
3762,水稻国家公园田野狂欢剧场,,,[海南·三亚·海棠湾水稻国家公园],24
3763,美丽之冠文化会展中心,,0.7,[海南·三亚],16
3764,三亚游艇租赁出海垂钓游玩观光,,,[海南·三亚],8
3765,琼中峡漂流,,,[海南·琼中],34
3766,日月湾,,,[海南·万宁],36
3767,三亚红色娘子军演出,,,[海南·三亚],14
3768,三亚启迪冰雪体育中心,,,[海南·三亚],18
3769,太阳湾,,,[海南·三亚·亚龙湾],26
3770,三亚内河游,,,[海南·三亚],79
3771,三亚辰光克拉码头酒店,,,[海南·三亚·三亚湾],61
3772,三亚骏达车技表演馆,3A景区,,[海南·三亚·三亚湾],308
3773,珠江南田温泉,3A景区,0.72,[海南·三亚],128
3774,兴隆海航康乐大剧场,,,[海南·三亚·兴隆华侨农场],30
3775,假日海滩,4A景区,0.8800000000000001,[海南·海口·秀英区],8
3776,海口泰迪熊博物馆,,,[海南·海口·龙华区],6
3777,凤凰岛玩家帆船,,,[海南·三亚·三亚凤凰岛],93
3778,博鳌亚洲湾水上乐园,,,[海南·琼海],8
3779,三亚帆船出海体验,,,[海南·三亚·三亚湾],2
3780,亚龙湾瑞德姆海底演艺主题餐厅,,,[海南·三亚·三亚亚龙湾爱立方滨海乐园],12
3781,三亚鸿洲国际游艇会,,,[海南·三亚],87
3782,亚龙湾远海潜水,,,[海南·三亚·亚龙湾],12
3783,好汉坡南田温泉,,,[海南·三亚·海棠湾],8
3784,文昌航天科普馆,,,[海南·文昌],38
3785,观澜湖水上乐园,,,[海南·海口·秀英区],10
3786,猪哈哈的农场,,,[海南·屯昌],57
3787,三亚世界奇人大舞台,,,[海南·三亚],60
3788,三亚胜意大酒店,,,[海南·三亚],8
3789,博鳌东屿岛温泉,,,[海南·琼海],22
3790,三亚印象海洋分界洲户外,,,[海南·陵水],4
3791,百乐国际潜水中心,,,[海南·三亚],4
3792,七仙瑶池野溪温泉,,,[海南·保亭],82
3793,三亚3D错觉艺术馆,,,[海南·三亚],51
3794,三亚豪华游艇出海观光垂钓,,,[海南·三亚],2
3795,海口航空科技馆,,,[海南·海口·美兰区],6
3796,恒翔游艇,,,[海南·三亚],80
3797,红树林探险王国童玩中心,,,[海南·三亚·三亚湾],18
3798,三亚旅行跟拍,,,[海南·三亚],6
3799,火山泉休闲农庄,,,[海南·海口·秀英区],88
3800,三亚凤凰岛,,,[海南·三亚·三亚湾],82
3801,万泉河,,0.96,[海南·琼海],57
3802,太阳湾海洋运动,,,[海南·三亚·亚龙湾],76
3803,三亚果喜红艺人剧场,,,[海南·三亚],4
3804,梦幻香山芳香文化园,,,[海南·屯昌],4
3805,三亚希仕会游艇俱乐部,,,[海南·三亚],77
3806,三亚海棠湾9号温泉度假酒店特色理疗温泉,,,[海南·三亚·海棠湾],48
3807,大东海国际潜水俱乐部,,,[海南·三亚·大东海],38
3808,三亚亚龙湾爱立方滨海乐园,,,[海南·三亚·亚龙湾],6
3809,西岛-快乐时光户外潜水俱乐部,,,[海南·三亚],51
3810,好汉坡神龙谷温泉,,,[海南·三亚],44
3811,三亚扬帆游艇俱乐部,,,[海南·三亚],75
3812,兴隆巴厘村,,,[海南·万宁],98
3813,海南新航家游艇,,,[海南·三亚·河东区],64
3814,东寨港红树林,,,[海南·海口·美兰区],32
3815,海棠湾海棠广场,,,[海南·三亚·海棠湾],42
3816,文昌航天卫星发射中心,,,[海南·文昌],4
3817,三亚畅海游游艇潜水俱乐部,,,[海南·三亚],70
3818,南美温泉,,,[海南·保亭],2
3819,亚龙湾迎宾馆,,,[海南·三亚·亚龙湾],96
3820,多河文化谷旅游区,,,[海南·琼海],10
3821,三亚湘投银泰度假酒店BBQ,,,[海南·三亚],59
3822,万泉河漂流,,0.74,[海南·琼海],31
3823,万宁南药植物园,,,[海南·万宁],8
3824,永乐号郑和宝船夜游三亚湾,,,[海南·三亚],82
3825,亚龙湾爱琴海潜水度假村,,,[海南·三亚·亚龙湾],35
3826,七仙岭君澜度假酒店,,,[海南·保亭·七仙岭温泉国家森林公园],51
3827,三亚直升机空中游览,,,[海南·三亚·三亚湾],99
3828,分界洲岛海洋馆,,,[海南·陵水·分界洲岛],12
3829,神玉岛,,,[海南·三亚],95
3830,小东海,,0.74,[海南·三亚],48
3831,兰花世界,,,[海南·三亚],46
3832,石梅湾加井岛,,,[海南·万宁·石梅湾],12
3833,酷秀互动影院,,,[海南·海口·龙华区],89
3834,海棠湾水稻国家公园,,,[海南·三亚·海棠湾],10
3835,三亚游艇租赁蓝骑士游艇会,,,[海南·三亚],49
3836,东岛,,,[海南·三亚],94
3837,万泉湖,,,[海南·琼海],31
3838,冒险岛乐园,,,[海南·儋州],77
3839,保亭七仙岭鸟巢温泉,,,[海南·保亭],78
3840,兴隆中奥戴斯酒店温泉,,,[海南·万宁·石梅湾],86
3841,呀诺达梦幻谷,,,[海南·保亭],62
3842,三亚港务局游艇会,,,[海南·三亚],86
3843,亚龙湾玩家帆船俱乐部,,,[海南·三亚·亚龙湾],92
3844,六罗峡谷雨林运动旅游区,,,[海南·三亚],89
3845,国光豪生度假酒店,,,[海南·三亚·三亚湾],89
3846,三亚游艇出海,,,[海南·三亚],8
3847,三亚婚纱摄影拍摄服务,,,[海南·三亚],90
3848,三亚康大游艇,,,[海南·三亚],68
3849,宋城冰雪世界,,,[海南·三亚·宋城文化旅游度假区],20
3850,西海岸大酒店,,,[海南·海口·秀英区],87
3851,亚泰温泉,,,[海南·海口·秀英区],92
3852,自由者印象海洋分界洲户外,,,[海南·三亚],57
3853,乐海游艇俱乐部（大东海）,,,[海南·三亚·大东海],54
3854,鹤川温泉酒店,,,[海南·保亭],54
3855,三亚乐海游艇租赁,,,[海南·三亚],59
3856,西排潜水,,,[海南·三亚·亚龙湾],86
3857,石梅湾,,0.9199999999999999,[海南·万宁],62
3858,三亚游艇租赁出海俱乐部,,,[海南·三亚·海棠湾],38
3859,三亚亚龙湾游艇会,,,[海南·三亚·亚龙湾],56
3860,官塘温泉,,0.74,[海南·琼海],10
3861,寻洋亲海巡洋豪华游艇,,,[海南·三亚·三亚湾],33
3862,乐海游艇俱乐部（海棠湾）,,,[海南·三亚·海棠湾],41
3863,半山半岛帆船港游艇租赁出海（帆船港码头）,,,[海南·三亚],83
3864,毅宏游艇,,,[海南·三亚·河东区],43
3865,海思蓝潜水中心,,,[海南·三亚],67
3866,亚龙湾中心广场,,,[海南·三亚·亚龙湾],62
3867,新慕洋游艇俱乐部,,,[海南·三亚],38
3868,博鳌东方文化苑,3A景区,0.7,[海南·琼海],52
3869,桂林洋国家热带农业公园,,,[海南·海口],82
3870,西海岸带状公园,,,[海南·海口·秀英区],31
3871,乐高智能玩具展览互动秀,,,[海南·三亚·海棠湾],73
3872,兴隆依云天然温泉,,,[海南·万宁],56
3873,三亚景区代驾服务,,,[海南·三亚],57
3874,潭门休闲渔业码头,,,[海南·琼海],2
3875,三亚彩色动物园,,,[海南·三亚],96
3876,半山半岛帆船港,,,[海南·三亚],62
3877,呆呆岛七彩沙滩,,,[海南·陵水],2
3878,博鳌亚洲风情广场,,,[海南·琼海],82
3879,万泉河竹筏漂流,,,[海南·琼海],83
3880,保亭七仙秀丽山庄,,,[海南·保亭],55
3881,海豚湾Dolphin Cay,,,[海南·三亚·海棠湾],47
3882,三亚湾游艇会（三亚湾）,,,[海南·三亚·三亚湾],51
3883,海之玉海洋温泉,,,[海南·三亚],0
3884,南波湾海洋生态乐园,4A景区,,[海南·陵水],0
3885,京润珍珠博物馆,,,[海南·三亚],0
3886,三亚奇幻艺术体验馆,,,[海南·三亚·河东区],0
3887,兴隆热带花园,,0.76,[海南·万宁],0
3888,海南木瓜,,,[海南·海南],0
3889,椰子大观园,,0.72,[海南·文昌],0
3890,三亚京海假日海鲜自助BBQ,,,[海南·三亚],0
3891,亚龙湾德贝潜水运动中心,,,[海南·三亚·亚龙湾],0
3892,红色娘子军纪念园,3A景区,0.74,[海南·琼海],0
3893,儋州大浪湾水上乐园,,,[海南·儋州],0
3894,大东海环球潜水基地,,,[海南·三亚],0
3895,希尔顿逸林度假酒店BBQ,,,[海南·三亚·海棠湾],0
3896,华宇小红帽剧场,,,[海南·三亚·亚龙湾],0
3897,亚龙湾红树林度假酒店第一线海鲜餐厅,,,[海南·三亚·亚龙湾],0
3898,印象海南岛,4A景区,,[海南·海口·秀英区],0
3899,黎客国际酒店自助餐,,,[海南·三亚],0
3900,成都熊猫基地,4A景区,0.8,[四川·成都·成华区],24679
3901,峨眉山,5A景区,1.0,[四川·乐山·峨眉山市],4697
3902,稻城亚丁,4A景区,1.0,[四川·甘孜州·稻城县],3152
3903,都江堰,5A景区,1.0,[四川·成都·都江堰市],2670
3904,成都海昌极地海洋公园,4A景区,,[四川·成都·双流县],1414
3905,青城山,5A景区,0.96,[四川·成都·都江堰市],2190
3906,成都欢乐谷,4A景区,0.74,[四川·成都·金牛区],1118
3907,成都动物园,,0.7,[四川·成都·成华区],1628
3908,成都武侯祠,4A景区,0.9,[四川·成都·武侯区],908
3909,乐山大佛,5A景区,0.82,[四川·乐山·市中区],1112
3910,蜀风雅韵川剧变脸,,,[四川·成都·青羊区],588
